race_id,start_time_iso,competition_id,is_validation,runner_number,distance_m,active_field_size,draw_number,weight_kg,career_starts,career_wins,career_seconds,career_thirds,freshWinner,secondUpWinner,winningPartnership,hotStreak,recentPodium,trackFamiliarity,distanceFamiliarity,weight_change_from_last_run,weight_change_vs_recent_avg,weight_change_vs_recent_weighted_avg,large_weight_drop_flag,last3_win_percentage,last3_place_percentage,field_size,age,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,open_price,fluc1,fluc2,recent_1_place,recent_1_distance_m,recent_1_weight_kg,recent_1_barrier,recent_1_track_status_value,recent_1_starting_price,recent_1_margin,recent_1_total_runners,recent_2_place,recent_2_distance_m,recent_2_weight_kg,recent_2_barrier,recent_2_track_status_value,recent_2_starting_price,recent_2_margin,recent_2_total_runners,recent_3_place,recent_3_distance_m,recent_3_weight_kg,recent_3_barrier,recent_3_track_status_value,recent_3_starting_price,recent_3_margin,recent_3_total_runners,recent_4_place,recent_4_distance_m,recent_4_weight_kg,recent_4_barrier,recent_4_track_status_value,recent_4_starting_price,recent_4_margin,recent_4_total_runners,recent_5_place,recent_5_distance_m,recent_5_weight_kg,recent_5_barrier,recent_5_track_status_value,recent_5_starting_price,recent_5_margin,recent_5_total_runners,recent_6_place,recent_6_distance_m,recent_6_weight_kg,recent_6_barrier,recent_6_track_status_value,recent_6_starting_price,recent_6_margin,recent_6_total_runners,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,trackExpert,goodGroundPro,softGroundPro,heavyGroundPro,market_open_to_fluc1_move,market_open_to_fluc2_move,market_fluc1_to_fluc2_move,market_open_to_fluc1_move_pct,market_open_to_fluc2_move_pct,market_fluc1_to_fluc2_move_pct,market_total_abs_movement,market_price_range_pct,market_implied_prob_change_open_to_fluc2,market_implied_prob_change_fluc1_to_fluc2,recent_best_speed_mps,recent_avg_speed_mps,recent_best_similar_distance_speed_mps,recent_avg_similar_distance_speed_mps,recent_weighted_avg_place,recent_weighted_avg_margin,recent_weighted_win_rate,recent_weighted_top3_rate,recent_finish_percentile_weighted,recent_market_edge_weighted,recent_avg_weight_kg,recent_weighted_avg_weight_kg,recent_min_weight_kg,recent_max_weight_kg,recent_weight_range_kg,weight_drop_after_close_run_flag,open_price_rank,fluc1_price_rank,fluc2_price_rank,market_steam_rank,speed_rating_rank,win_percentage_rank,place_percentage_rank,last3_win_percentage_rank,last3_place_percentage_rank,recent_best_speed_rank,recent_similar_distance_speed_rank,recent_weighted_avg_place_rank,recent_weighted_avg_margin_rank,recent_weighted_win_rate_rank,recent_weighted_top3_rate_rank,recent_finish_percentile_rank,recent_market_edge_rank,race_consensus_score,race_consensus_rank,dry_rating_rank,wet_rating_rank,prize_money_rank,career_win_rate_rank,career_place_rate_rank,distance_win_rate_rank,track_win_rate_rank,first_up_win_rate_rank,second_up_win_rate_rank,horse_jockey_win_rate_rank,race_overlay_score,race_overlay_rank,race_signal_agreement_score,race_signal_agreement_rank,top3_mask,market_fluc2_baseline
10146774,2026-02-14T01:20:00+00:00,570,0,1,1800,13,18,59.0,22,3,3,4,,33.33,,,,,,1.5,2.166667,2.039283,0,0.0,33.33333333333333,19,5,20.0,79.0,79.0,13.64,45.45,136375.0,12,2,8,1,2,0,2,1,1,0,3,0,3,1,3,0,16.0,20.0,19.0,2,1500,57.5,1,,15.0,0.1,17,4,1600,58.5,14,,61.0,0.6,14,7,1200,53.5,6,,9.0,6.5,7,5,1400,59.0,12,,51.0,4.0,12,5,1200,57.5,5,,51.0,4.2,7,9,1890,55.0,5,,71.0,10.5,11,6,0,1,5.333333333333333,2,4.333333333333333,4.6,0.0,0.2,4.316666666666666,0.1,2.4,28.333333333333332,1,1,4,14,,,,,4.0,3.0,-1.0,0.25,0.1875,-0.05,5.0,0.25,-0.009868,0.002632,17.35107,16.81996,16.697975,16.440434,4.868851,3.576978,0.0,0.236523,0.533555,-0.045448,56.833333,56.960717,53.5,59.0,5.5,0,6,8,8,10,12,12,10,8,7,1,3,8,12,10,8,9,10,87,8,11,11,2,12,10,2,2,9,4,5,41.666667,4,3,2,0,19.0
10146774,2026-02-14T01:20:00+00:00,570,0,2,1800,13,14,58.5,9,3,2,1,,66.67,,40.0,80.0,,,1.0,0.3,-0.233855,0,66.66666666666666,100.0,19,4,95.0,85.0,85.0,33.33,66.67,70500.0,8,2,0,0,1,1,0,0,0,0,3,0,3,2,0,0,4.5,6.5,6.0,1,1666,57.5,8,,3.3,0.5,12,3,1680,57.5,4,,3.3,0.7,10,1,1550,61.5,5,,1.4,2.0,8,2,1200,60.5,4,,3.2,0.1,8,6,1050,,4,,,2.5,7,9,1600,54.0,6,,5.5,4.8,10,6,2,4,3.6666666666666665,1,1.6666666666666667,2.6,0.4,0.8,1.7666666666666666,0.1,1.0666666666666667,2.6666666666666665,0,0,5,14,,25.0,,,2.0,1.5,-0.5,0.444444,0.333333,-0.076923,2.5,0.444444,-0.055556,0.012821,16.935484,16.608049,16.508461,16.369448,2.706396,1.261527,0.429884,0.808656,0.863434,0.112141,58.2,58.733855,54.0,61.5,7.5,0,2,3,3,12,2,2,3,1,1,9,8,3,2,4,3,4,5,64,3,4,4,7,2,3,,,9,2,,54.03845,2,3,2,1,6.0
10146774,2026-02-14T01:20:00+00:00,570,0,3,1800,13,7,58.0,18,3,6,4,20.0,20.0,,,,,,-1.0,-1.2,-1.059364,0,0.0,0.0,19,5,46.0,74.0,74.0,16.67,72.22,161600.0,8,1,9,2,1,0,1,1,2,1,5,1,5,1,3,0,27.0,31.0,34.0,13,1500,59.0,7,,101.0,4.8,17,17,1400,59.0,17,,201.0,10.5,18,14,1200,59.0,6,,81.0,9.1,14,7,900,,7,,,15.2,9,7,1500,61.0,3,,3.4,21.9,7,4,1900,58.0,3,,3.6,1.2,6,6,0,0,10.333333333333334,4,14.666666666666666,11.6,0.0,0.0,10.45,1.2,8.133333333333333,127.66666666666667,1,1,3,14,,,22.22,,4.0,7.0,3.0,0.148148,0.259259,0.096774,7.0,0.259259,-0.007625,-0.002846,17.177212,16.56801,16.239316,16.239316,13.012412,9.36574,0.0,0.0,0.116384,-0.028145,59.2,59.059364,58.0,61.0,3.0,0,10,10,10,11,6,9,2,8,12,3,11,13,13,10,13,13,8,105,9,13,13,1,9,2,1,1,8,5,5,31.25,7,1,10,0,34.0
10146774,2026-02-14T01:20:00+00:00,570,0,4,1800,13,10,57.0,8,3,3,0,,,,40.0,60.0,,,,-1.8,-1.99139,0,33.33333333333333,66.66666666666666,19,4,82.0,90.0,90.0,37.5,75.0,74575.0,6,3,2,0,0,0,0,0,1,0,2,1,2,0,0,0,14.0,15.0,14.0,8,900,,5,,,5.0,9,1,1600,58.5,4,,2.6,1.5,6,2,1600,61.0,3,,3.1,0.4,13,1,1400,58.5,4,,1.75,1.3,8,7,1300,59.0,5,,2.1,7.1,9,1,1200,57.0,3,,2.4,0.1,8,6,3,4,3.3333333333333335,1,3.6666666666666665,3.8,0.4,0.6,2.566666666666667,0.1,2.3000000000000003,2.85,0,0,4,8,,50.0,,,1.0,0.0,-1.0,0.071429,0.0,-0.066667,2.0,0.071429,0.0,0.004762,17.14939,16.791918,16.546019,16.40557,3.542575,2.585925,0.464749,0.648036,0.875586,0.191168,58.8,58.99139,57.0,61.0,4.0,0,4,6,6,8,3,1,1,4,4,4,7,5,6,3,5,3,4,64,3,3,3,6,1,1,,2,1,6,,27.50005,10,3,2,0,14.0
10146774,2026-02-14T01:20:00+00:00,570,0,5,1800,13,15,56.5,19,5,4,2,,,,,,33.33,,2.5,0.833333,1.789404,0,0.0,33.33333333333333,19,6,100.0,81.0,81.0,26.32,57.89,97375.0,9,1,6,2,2,1,0,0,2,0,4,0,3,0,0,0,18.0,34.0,35.0,4,1550,54.0,1,,15.0,2.2,8,12,1600,53.5,5,,10.0,4.3,14,2,1600,53.5,13,,21.0,3.3,15,4,1500,53.0,4,,41.0,1.1,15,6,1200,60.0,5,,7.0,2.6,8,10,2000,60.0,9,,5.0,7.6,12,6,0,1,6.333333333333333,2,6.0,5.6,0.0,0.2,3.516666666666667,1.1,3.266666666666667,15.333333333333334,0,2,4,29,,,33.33,50.0,16.0,17.0,1.0,0.888889,0.944444,0.029412,17.0,0.944444,-0.026984,-0.00084,17.111079,16.633552,16.697975,16.543214,5.822058,2.903393,0.0,0.192622,0.532815,-0.078433,55.666667,54.710596,53.0,60.0,7.0,0,7,11,11,13,1,6,6,8,7,6,3,11,9,10,10,10,11,117,13,9,9,4,6,6,,2,9,6,,16.111111,12,0,12,0,35.0
10146774,2026-02-14T01:20:00+00:00,570,0,6,1800,13,6,56.5,13,3,2,1,,,100.0,60.0,80.0,,,-0.5,-0.75,-0.724921,0,66.66666666666666,100.0,19,5,78.0,92.0,92.0,23.08,46.15,62250.0,10,3,2,0,1,0,0,0,0,0,2,0,2,0,3,3,23.0,17.0,16.0,1,1600,57.0,2,,2.3,2.0,6,1,1600,59.0,4,,2.6,1.8,11,2,1400,55.5,1,,4.4,0.2,9,1,1400,57.0,5,,6.0,3.5,8,5,1500,56.0,3,,21.0,5.6,10,3,1400,59.0,10,,21.0,1.3,11,6,3,5,2.1666666666666665,1,1.3333333333333333,2.0,0.6,0.8,2.4,0.2,1.3333333333333333,3.1,0,0,6,12,,30.0,,,-6.0,-7.0,-1.0,-0.26087,-0.304348,-0.058824,7.0,0.304348,0.019022,0.003676,17.064846,16.871011,16.945562,16.9116,1.809217,2.156681,0.60878,0.890898,0.909444,0.340703,57.25,57.224921,55.5,59.0,3.5,0,8,7,7,4,5,7,8,1,1,8,1,2,5,2,2,2,1,70,6,2,2,9,7,8,,,9,6,1,44.3236,3,3,2,0,16.0
10146774,2026-02-14T01:20:00+00:00,570,0,7,1800,13,12,56.5,13,2,2,2,,,,,60.0,,,0.5,-0.833333,-0.821089,0,33.33333333333333,100.0,19,4,29.0,100.0,100.0,15.38,46.15,54300.0,8,1,4,1,1,0,0,0,0,0,2,0,2,0,0,0,14.0,8.5,8.0,1,2200,56.0,2,,3.0,9.0,6,2,2100,59.0,9,,15.0,0.1,12,2,1700,58.5,3,,1.8,2.0,7,29,1750,56.5,5,,1.5,0.0,8,4,1600,59.0,5,,5.0,3.1,13,4,1500,55.0,2,,8.0,2.1,9,6,1,3,7.0,1,1.6666666666666667,7.6,0.2,0.6,2.716666666666667,0.0,3.6999999999999997,6.6000000000000005,2,0,6,16,,,25.0,,-5.5,-6.0,-0.5,-0.392857,-0.428571,-0.058824,6.0,0.428571,0.053571,0.007353,16.876688,16.349211,16.675352,16.449749,6.295156,3.191376,0.239135,0.587143,0.280545,-0.086198,57.333333,57.321089,55.0,59.0,4.0,0,4,4,4,2,9,10,8,4,1,11,6,12,10,7,6,12,12,67,5,1,1,11,10,8,,,9,6,,37.5736,5,2,8,1,8.0
10146774,2026-02-14T01:20:00+00:00,570,0,8,1800,13,2,56.5,10,2,1,1,,,,,,,,-1.0,-0.2,0.048075,0,0.0,0.0,19,4,41.0,82.0,82.0,20.0,40.0,84875.0,4,0,5,2,1,0,0,0,0,0,2,1,2,0,2,0,3.9,2.9,3.0,4,1500,57.5,15,,10.0,1.9,17,5,1400,54.5,11,,9.0,3.0,18,13,1500,58.0,15,,5.5,6.7,16,7,1400,56.5,9,,4.8,1.7,15,1,1100,,6,,,0.2,5,8,1500,57.0,9,,6.0,3.5,11,6,1,1,6.333333333333333,1,7.333333333333333,6.0,0.2,0.2,2.8333333333333335,0.2,3.8666666666666667,8.166666666666666,0,0,3,14,,,40.0,,-1.0,-0.9,0.1,-0.25641,-0.230769,0.034483,1.1,0.25641,0.076923,-0.011494,16.716817,16.4557,,,5.702592,2.752723,0.088195,0.088195,0.651863,-0.131262,56.7,56.451925,54.5,58.0,3.5,0,1,1,1,6,8,8,11,8,12,12,,9,7,9,12,7,13,73,7,8,8,5,8,11,,,1,6,5,30.0,8,1,10,1,3.0
10146774,2026-02-14T01:20:00+00:00,570,0,10,1800,13,13,54.5,6,2,1,1,,,,40.0,80.0,,,0.5,-0.5,0.068381,0,0.0,66.66666666666666,19,3,82.0,84.0,84.0,33.33,66.67,52950.0,3,2,3,0,0,0,0,0,0,0,2,1,2,1,0,0,4.8,6.0,5.5,9,1500,54.0,2,,2.45,3.3,17,3,1400,52.0,4,,6.0,1.8,18,2,950,,4,,,0.2,6,1,1400,58.0,7,,1.9,2.0,9,1,1200,56.0,1,,3.9,0.8,11,1,1000,,7,,,1.5,6,6,3,5,2.8333333333333335,1,4.666666666666667,3.2,0.4,0.8,1.5999999999999999,0.2,1.7666666666666666,4.225,0,0,5,14,,,,,1.2,0.7,-0.5,0.25,0.145833,-0.083333,1.7,0.25,-0.026515,0.015152,17.241379,16.744781,,,3.565142,1.721374,0.340105,0.758762,0.790587,0.013507,55.0,54.431619,52.0,58.0,6.0,0,3,2,2,9,3,2,3,8,4,2,,6,3,6,4,5,7,45,1,5,5,12,2,3,,,1,3,,31.666617,6,3,2,0,5.5
10146774,2026-02-14T01:20:00+00:00,570,0,13,1800,13,17,54.0,14,2,2,1,25.0,,,,,,,-2.5,-1.1,-1.061958,0,33.33333333333333,33.33333333333333,19,4,12.0,77.0,77.0,14.29,35.71,52650.0,9,2,2,0,2,0,0,0,1,0,4,1,4,0,1,0,91.0,71.0,81.0,5,1600,56.5,9,,9.0,2.4,9,1,1650,54.5,2,,4.8,1.5,11,5,1550,53.0,4,,101.0,7.1,7,6,1425,53.5,1,,5.5,1.4,8,6,1100,58.0,3,,10.0,3.3,7,8,800,,11,,,6.2,10,6,1,1,5.166666666666667,1,3.6666666666666665,4.6,0.2,0.2,3.65,1.4,3.6666666666666665,38.266666666666666,0,0,6,8,,22.22,,,-20.0,-10.0,10.0,-0.21978,-0.10989,0.140845,30.0,0.21978,0.001357,-0.001739,17.13429,16.754124,16.822626,16.600712,4.867326,3.434419,0.19091,0.19091,0.479359,0.090579,55.1,55.061958,53.0,58.0,5.0,1,12,13,13,7,13,11,13,4,7,5,2,7,11,8,11,11,6,116,12,12,12,13,11,13,,2,7,6,5,29.722222,9,3,2,0,81.0
